movieId,tmdbId,title_x,genres,director,top_cast
54190,4688,Across the Universe (2007),Drama Fantasy Musical Romance,,
54256,10074,Hot Rod (2007),Comedy,,
54259,2270,Stardust (2007),Adventure Comedy Fantasy Romance,,
54272,35,"Simpsons Movie, The (2007)",Animation Comedy,,
54276,3638,No Reservations (2007),Comedy Drama Romance,,
54281,8669,Charlie Bartlett (2007),Comedy Drama,,
54286,2503,"Bourne Ultimatum, The (2007)",Action Crime Thriller,,
54503,8363,Superbad (2007),Comedy,,
54648,5174,Rush Hour 3 (2007),Action Comedy Crime Thriller,,
54686,9703,"Last Legion, The (2007)",Action Adventure Fantasy War,,
54734,10760,Sydney White (2007),Comedy,,
54736,4349,"Kingdom, The (2007)",Action Drama Thriller,,
54768,14144,Daddy Day Camp (2007),Children Comedy,,
54771,4858,"Invasion, The (2007)",Action Drama Horror Sci-Fi Thriller,,
54787,11835,Death Sentence (2007),Drama Thriller,,
54934,10071,"Brothers Solomon, The (2007)",Comedy,,
54997,5176,3:10 to Yuma (2007),Action Crime Drama Western,,
55020,13173,"Ten, The (2007)",Comedy,,
55052,4347,Atonement (2007),Drama Romance War,,
55069,2009,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,,
55071,12901,No End in Sight (2007),Documentary,,
55094,6973,In the Valley of Elah (2007),Drama Mystery,,
55116,5353,"Hunting Party, The (2007)",Action Adventure Comedy Drama Thriller,,
55118,2252,Eastern Promises (2007),Crime Drama Thriller,,
55232,7737,Resident Evil: Extinction (2007),Action Horror Sci-Fi Thriller,,
55245,10030,Good Luck Chuck (2007),Comedy Romance,,
55247,5915,Into the Wild (2007),Action Adventure Drama,,
55250,13680,"Game Plan, The (2007)",Comedy,,
55272,2001,We Own the Night (2007),Crime Drama,,
55274,4517,Elizabeth: The Golden Age (2007),Drama,,
55276,4566,Michael Clayton (2007),Drama Thriller,,
55280,6615,Lars and the Real Girl (2007),Comedy Drama,,
55282,4513,30 Days of Night (2007),Horror Thriller,,
55363,4512,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime Drama Western,,
55391,13197,10th & Wolf (2006),Crime Drama Thriller,,
55442,2011,Persepolis (2007),Animation Drama,,
55444,5708,Control (2007),Drama,,
55577,663,Saw IV (2007),Crime Horror Thriller,,
55721,7347,Elite Squad (Tropa de Elite) (2007),Action Crime Drama Thriller,,
55765,4982,American Gangster (2007),Crime Drama Thriller,,
55768,5559,Bee Movie (2007),Animation Comedy,,
55814,2013,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,,
55820,6977,No Country for Old Men (2007),Crime Drama,,
55830,4953,Be Kind Rewind (2008),Comedy,,
55872,5123,August Rush (2007),Drama Musical,,
55908,13363,"Man from Earth, The (2007)",Drama Sci-Fi,,
55946,4515,Lions For Lambs (2007),Drama Thriller War,,
55995,2310,Beowulf (2007),Action Adventure Animation Fantasy IMAX,,
56003,4723,Southland Tales (2006),Comedy Drama Sci-Fi Thriller,,
56060,12555,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy Drama Romance War,,
56145,5876,"Mist, The (2007)",Horror Sci-Fi,,
56152,4523,Enchanted (2007),Adventure Animation Children Comedy Fantasy Musical Romance,,
56156,1620,Hitman (2007),Action Crime Thriller,,
56169,13483,Awake (2007),Drama Thriller,,
56171,2268,"Golden Compass, The (2007)",Adventure Children Fantasy,,
56174,6479,I Am Legend (2007),Action Horror Sci-Fi Thriller IMAX,,
56176,6477,Alvin and the Chipmunks (2007),Children Comedy,,
56286,3902,I'm Not There (2007),Drama,,
56333,8272,"Savages, The (2007)",Comedy Drama,,
56339,6537,"Orphanage, The (Orfanato, El) (2007)",Drama Horror Mystery Thriller,,
56367,7326,Juno (2007),Comedy Drama Romance,,
56389,1989,My Blueberry Nights (2007),Drama Romance,,
56587,7350,"Bucket List, The (2007)",Comedy Drama,,
56607,7979,"Kite Runner, The (2007)",Drama,,
56715,13198,Wristcutters: A Love Story (2006),Drama Fantasy Romance,,
56782,7345,There Will Be Blood (2007),Drama Western,,
56788,6538,Charlie Wilson's War (2007),Comedy Drama War,,
56801,440,AVPR: Aliens vs. Predator - Requiem (2007),Action Horror Sci-Fi,,
56805,6575,Walk Hard: The Dewey Cox Story (2007),Comedy Musical,,
56941,6023,P.S. I Love You (2007),Comedy Drama Romance,,
56949,6557,27 Dresses (2008),Comedy Romance,,
57274,8329,[REC] (2007),Drama Horror Thriller,,
57326,2312,In the Name of the King: A Dungeon Siege Tale (2008),Action Adventure Fantasy,,
57368,7191,Cloverfield (2008),Action Mystery Sci-Fi Thriller,,
57421,11908,Hatchet (2006),Comedy Horror,,
57526,8090,Untraceable (2008),Crime Thriller,,
57532,7278,Meet the Spartans (2008),Comedy,,
57536,14220,Strange Wilderness (2008),Comedy,,
57640,11253,Hellboy II: The Golden Army (2008),Action Adventure Fantasy Sci-Fi,,
57669,8321,In Bruges (2008),Comedy Crime Drama Thriller,,
57910,13121,Teeth (2007),Comedy Horror,,
57951,8676,Fool's Gold (2008),Action Adventure Comedy Romance,,
58025,8247,Jumper (2008),Action Adventure Drama Sci-Fi Thriller,,
58047,8390,"Definitely, Maybe (2008)",Comedy Drama Romance,,
58103,7461,Vantage Point (2008),Action Drama Thriller,,
58105,8204,"Spiderwick Chronicles, The (2008)",Adventure Children Drama Fantasy IMAX,,
58107,8328,Step Up 2 the Streets (2008),Drama Musical Romance,,
58154,12184,"Other Boleyn Girl, The (2008)",Drama Romance,,
58156,13260,Semi-Pro (2008),Comedy,,
58162,7942,Run Fatboy Run (2007),Comedy Romance,,
58191,13362,Taxi to the Dark Side (2007),Documentary,,
58295,8848,"Bank Job, The (2008)",Action Crime Thriller,,
58297,13460,Doomsday (2008),Action Drama Sci-Fi Thriller,,
58301,8461,Funny Games U.S. (2007),Drama Thriller,,
58306,12246,Mongol (2007),Drama War,,
58315,12177,"Love Guru, The (2008)",Comedy,,
58332,13025,Diary of the Dead (2007),Horror Sci-Fi,,
58492,14054,Snow Angels (2007),Drama,,
58559,155,"Dark Knight, The (2008)",Action Crime Drama IMAX,,
58627,8456,Never Back Down (2008),Action,,
58655,8457,Drillbit Taylor (2008),Comedy,,
58803,8065,21 (2008),Crime Drama Romance Thriller,,
58839,4942,Leatherheads (2008),Comedy Drama Romance,,
58876,8988,Stop-Loss (2008),Drama War,,
58879,7944,Shine a Light (2008),Documentary Musical IMAX,,
58972,10488,Nim's Island (2008),Adventure Comedy Fantasy,,
58975,11152,"Ruins, The (2008)",Horror Thriller,,
58998,9870,Forgetting Sarah Marshall (2008),Comedy Romance,,
59014,11918,Superhero Movie (2008),Action Comedy Sci-Fi,,
59016,1266,Street Kings (2008),Crime Drama Thriller,,
59022,13335,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure Comedy,,
59037,7459,Speed Racer (2008),Action Children Sci-Fi IMAX,,
59103,1729,"Forbidden Kingdom, The (2008)",Action Adventure Comedy Fantasy,,
59126,13007,Religulous (2008),Comedy Documentary,,
59258,8780,Baby Mama (2008),Comedy,,
59306,8617,Prom Night (2008),Horror Mystery Thriller,,
59315,1726,Iron Man (2008),Action Adventure Sci-Fi,,
59333,10761,Made of Honor (2008),Comedy Romance,,
59336,12400,Redbelt (2008),Action Drama,,
59369,8681,Taken (2008),Action Crime Drama Thriller,,
59421,9029,What Happens in Vegas... (2008),Comedy Romance,,
59440,12586,Bella (2006),Drama Romance,,
59501,2454,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure Children Fantasy,,
59615,217,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action Adventure Comedy Sci-Fi,,
59738,9022,All the Boys Love Mandy Lane (2006),Horror Mystery Thriller,,
59784,9502,Kung Fu Panda (2008),Action Animation Children Comedy IMAX,,
59900,10661,You Don't Mess with the Zohan (2008),Comedy,,
60037,8645,"Happening, The (2008)",Drama Sci-Fi Thriller,,
60040,1724,"Incredible Hulk, The (2008)",Action Sci-Fi,,
60046,13405,"Children of Huang Shi, The (2008)",Drama War,,
60069,10681,WALL·E (2008),Adventure Animation Children Romance Sci-Fi,,
60072,8909,Wanted (2008),Action Thriller,,
60074,8960,Hancock (2008),Action Adventure Comedy Crime Fantasy,,
60126,11665,Get Smart (2008),Action Comedy,,
60141,10748,St. Trinian's (2007),Children Comedy,,
60289,8359,Kit Kittredge: An American Girl (2008),Children Comedy Drama Mystery,,
60293,13990,"Wackness, The (2008)",Comedy Drama Romance,,
60397,11631,Mamma Mia! (2008),Comedy Musical Romance,,
60408,8265,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,,
60514,88751,Journey to the Center of the Earth (2008),Action Adventure Sci-Fi,,
60516,11260,Meet Dave (2008),Adventure Children Comedy Romance Sci-Fi,,
60647,6687,Transsiberian (2008),Crime Drama Thriller,,
60684,13183,Watchmen (2009),Action Drama Mystery Sci-Fi Thriller IMAX,,
60735,12247,Shotgun Stories (2007),Drama Thriller,,
60756,12133,Step Brothers (2008),Comedy,,
60760,8836,"X-Files: I Want to Believe, The (2008)",Drama Mystery Sci-Fi Thriller,,
60766,14048,Man on Wire (2008),Documentary,,
60832,12192,Pathology (2008),Crime Horror Thriller,,
60937,1735,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action Adventure Fantasy Thriller,,
60941,10185,"Midnight Meat Train, The (2008)",Horror Mystery Thriller,,
60943,10183,Frozen River (2008),Drama,,
60950,5038,Vicky Cristina Barcelona (2008),Comedy Drama Romance,,
61024,10189,Pineapple Express (2008),Action Comedy Crime,,
61026,12289,Red Cliff (Chi bi) (2008),Action Adventure Drama War,,
61071,10188,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure Comedy Drama Romance,,
61123,13649,High School Musical 2 (2007),Comedy Drama Musical Romance,,
61132,7446,Tropic Thunder (2008),Action Adventure Comedy War,,
61236,8885,Waltz with Bashir (Vals im Bashir) (2008),Animation Documentary Drama War,,
61246,12621,Hamlet 2 (2008),Comedy,,
61248,10483,Death Race (2008),Action Adventure Sci-Fi Thriller,,
61250,12620,"House Bunny, The (2008)",Comedy,,
61255,10186,"Rocker, The (2008)",Comedy,,
61262,13515,Mirrors (2008),Horror Mystery Thriller,,
61323,4944,Burn After Reading (2008),Comedy Crime Drama,,
61348,13805,Disaster Movie (2008),Comedy,,
61350,9381,Babylon A.D. (2008),Action Adventure Sci-Fi Thriller,,
61401,8285,"Spirit, The (2008)",Action Comedy Fantasy Thriller,,
61465,13184,Bangkok Dangerous (2008),Action Crime Thriller,,
61697,13389,Righteous Kill (2008),Crime Mystery Thriller,,
61705,13279,Lakeview Terrace (2008),Drama Thriller,,
61729,12797,Ghost Town (2008),Comedy Fantasy Romance,,
61986,12690,Appaloosa (2008),Western,,
62081,13027,Eagle Eye (2008),Action Crime Thriller IMAX,,
62113,13092,How to Lose Friends & Alienate People (2008),Comedy,,
62155,12182,Nick and Norah's Infinite Playlist (2008),Comedy Drama Romance,,
62293,12783,"Duchess, The (2008)",Drama Romance,,
62344,14976,Rachel Getting Married (2008),Drama Romance,,
62374,12113,Body of Lies (2008),Action Drama Thriller,,
62376,13600,City of Ember (2008),Adventure Children Sci-Fi,,
62394,13051,Max Payne (2008),Action Crime Drama Thriller,,
62434,10358,Zack and Miri Make a Porno (2008),Comedy Drama Romance,,
62437,10523,W. (2008),Drama,,
62439,13596,My Best Friend's Girl (2008),Comedy Romance,,
62511,4960,"Synecdoche, New York (2008)",Comedy Drama,,
62553,12837,"Secret Life of Bees, The (2008)",Drama,,
62586,13948,"American Carol, An (2008)",Comedy Fantasy,,
62644,7735,"Wave, The (Welle, Die) (2008)",Drama,,
62792,13150,Pride and Glory (2008),Crime Drama,,
62799,14325,"Express, The (2008)",Drama,,
62849,13809,RocknRolla (2008),Action Crime,,
62999,10527,Madagascar: Escape 2 Africa (2008),Action Adventure Animation Children Comedy IMAX,,
63033,8338,Blindness (2008),Drama Mystery Romance Thriller,,
63062,3580,Changeling (2008),Crime Drama Mystery,,
63072,20766,"Road, The (2009)",Adventure Drama Thriller,,
63082,12405,Slumdog Millionaire (2008),Crime Drama Romance,,
63113,10764,Quantum of Solace (2008),Action Adventure Thriller,,
63131,15373,Role Models (2008),Comedy,,
63436,11917,Saw V (2008),Crime Horror Thriller,,
63479,13523,Sex Drive (2008),Comedy,,
63540,14405,Beverly Hills Chihuahua (2008),Adventure Children Comedy,,
63808,8841,"Class, The (Entre les murs) (2008)",Drama,,
63853,6972,Australia (2008),Adventure Drama War Western,,
63859,13053,Bolt (2008),Action Adventure Animation Children Comedy,,
63876,10139,Milk (2008),Drama,,
63992,8966,Twilight (2008),Drama Fantasy Romance Thriller,,
64032,12193,Four Christmases (2008),Comedy,,
64034,14574,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama War,,
64114,14438,Fireproof (2008),Drama Romance,,
64231,13056,Punisher: War Zone (2008),Action Crime Drama Thriller,,
64497,10200,"Day the Earth Stood Still, The (2008)",Drama Sci-Fi Thriller IMAX,,
64575,14359,Doubt (2008),Drama Mystery,,
64614,13223,Gran Torino (2008),Crime Drama,,
64620,11499,Frost/Nixon (2008),Drama,,
64622,8055,"Reader, The (2008)",Drama Romance,,
64716,11321,Seven Pounds (2008),Drama,,
64839,12163,"Wrestler, The (2008)",Drama,,
64957,4922,"Curious Case of Benjamin Button, The (2008)",Drama Fantasy Mystery Romance,,
64969,10201,Yes Man (2008),Comedy,,
64983,2253,Valkyrie (2008),Drama Thriller War,,
65088,10202,Bedtime Stories (2008),Adventure Children Comedy,,
65126,13973,Choke (2008),Comedy Drama,,
65130,4148,Revolutionary Road (2008),Drama Romance,,
65230,14306,Marley & Me (2008),Comedy Drama,,
65261,12429,Ponyo (Gake no ue no Ponyo) (2008),Adventure Animation Children Fantasy,,
65577,10199,"Tale of Despereaux, The (2008)",Adventure Animation Children Comedy Fantasy,,
65585,10521,Bride Wars (2009),Comedy Romance,,
65601,14435,My Bloody Valentine 3-D (2009),Horror Thriller,,
65642,14139,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi Thriller,,
65682,12437,Underworld: Rise of the Lycans (2009),Action Fantasy Horror Thriller,,
65685,2309,Inkheart (2008),Adventure Fantasy,,
65802,14560,Paul Blart: Mall Cop (2009),Action Comedy Crime,,
66090,13510,Eden Lake (2008),Horror Thriller,,
66097,14836,Coraline (2009),Animation Fantasy Thriller,,
66198,4959,"International, The (2009)",Drama Thriller,,
66203,10184,He's Just Not That Into You (2009),Comedy Drama Romance,,
66240,14849,Dead Like Me: Life After Death (2009),Comedy Fantasy,,
66427,1961,My Name Is Bruce (2007),Comedy Horror,,
66509,20829,Funny People (2009),Comedy Drama,,
66665,19255,Away We Go (2009),Comedy Drama Romance,,
66785,15067,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action Adventure Comedy Western,,
66943,13849,"Cottage, The (2008)",Comedy Crime Horror Thriller,,
67087,16538,"I Love You, Man (2009)",Comedy,,
67193,16558,Duplicity (2009),Crime Romance Thriller,,
67197,13811,Knowing (2009),Action Drama Mystery Sci-Fi Thriller,,
67267,13090,Sunshine Cleaning (2008),Comedy Drama,,
67408,15512,Monsters vs. Aliens (2009),Animation Sci-Fi IMAX,,
67508,6968,"Baader Meinhof Komplex, Der (2008)",Action Crime Drama Thriller,,
67695,16991,Observe and Report (2009),Action Comedy,,
67734,16614,Adventureland (2009),Comedy Drama,,
68073,18947,Pirate Radio (2009),Comedy Drama,,
68135,16996,17 Again (2009),Comedy Drama,,
68157,16869,Inglourious Basterds (2009),Action Drama War,,
68159,16995,State of Play (2009),Crime Drama Thriller,,
68194,21641,"Damned United, The (2009)",Drama,,
68205,15092,Crank: High Voltage (2009),Action Comedy Crime,,
68237,17431,Moon (2009),Drama Mystery Sci-Fi Thriller,,
68269,18320,"Young Victoria, The (2009)",Drama Romance,,
68319,2080,X-Men Origins: Wolverine (2009),Action Sci-Fi Thriller,,
68358,13475,Star Trek (2009),Action Adventure Sci-Fi IMAX,,
68554,13448,Angels & Demons (2009),Crime Drama Mystery Thriller,,
68791,534,Terminator Salvation (2009),Action Adventure Sci-Fi Thriller,,
68793,18360,Night at the Museum: Battle of the Smithsonian (2009),Action Comedy IMAX,,
68848,21755,"Brothers Bloom, The (2008)",Adventure Comedy Crime Romance,,
68932,17332,"Soloist, The (2009)",Drama Musical,,
68952,16871,Drag Me to Hell (2009),Comedy Horror,,
68954,14160,Up (2009),Adventure Animation Children Drama,,
69122,18785,"Hangover, The (2009)",Comedy Crime,,
69251,13856,Special (2006),Drama Fantasy,,
69275,14451,Dead Snow (Død snø) (2009),Action Adventure Comedy Horror,,
69278,18162,Land of the Lost (2009),Action Adventure Comedy Sci-Fi,,
69304,19724,Imagine That (2009),Comedy Drama Fantasy,,
69306,18487,"Taking of Pelham 1 2 3, The (2009)",Crime Drama Thriller,,
69406,18240,"Proposal, The (2009)",Comedy Romance,,
69436,17610,Year One (2009),Adventure Comedy,,
69481,12162,"Hurt Locker, The (2008)",Action Drama Thriller War,,
69526,8373,Transformers: Revenge of the Fallen (2009),Action Adventure Sci-Fi IMAX,,
69604,19265,Whatever Works (2009),Comedy Romance,,
69640,11322,Public Enemies (2009),Crime Drama Thriller,,
69644,8355,Ice Age: Dawn of the Dinosaurs (2009),Action Adventure Animation Children Comedy Romance,,
69712,10024,My Sister's Keeper (2009),Drama,,
69757,19913,(500) Days of Summer (2009),Comedy Drama Romance,,
69784,18480,Brüno (Bruno) (2009),Comedy,,
69844,767,Harry Potter and the Half-Blood Prince (2009),Adventure Fantasy Mystery Romance IMAX,,
69951,8054,"Imaginarium of Doctor Parnassus, The (2009)",Drama Fantasy,,
70159,21208,Orphan (2009),Drama Horror Mystery Thriller,,
70183,20943,"Ugly Truth, The (2009)",Comedy Drama Romance,,
70208,12403,"Perfect Getaway, A (2009)",Horror Thriller,,
70286,17654,District 9 (2009),Mystery Sci-Fi Thriller,,
70293,24803,Julie & Julia (2009),Comedy Drama Romance,,
70305,13836,Race to Witch Mountain (2009),Adventure Children Fantasy Sci-Fi Thriller,,
70334,18126,Hannah Montana: The Movie (2009),Comedy Drama Musical Romance,,
70336,14869,G.I. Joe: The Rise of Cobra (2009),Action Adventure Sci-Fi Thriller,,
70361,17134,12 Rounds (2009),Action Thriller,,
70565,19905,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,,
70599,24420,"Time Traveler's Wife, The (2009)",Drama Romance Sci-Fi,,
70641,19556,Miss March (2009),Comedy,,
70663,19840,"I Love You, Beth Cooper (2009)",Comedy Romance,,
70697,19585,G-Force (2009),Action Adventure Children Fantasy,,
70728,18533,Bronson (2009),Action Comedy Drama Thriller,,
70932,23049,My Life in Ruins (2009),Comedy,,
70984,26320,Taking Woodstock (2009),Comedy,,
70994,24150,Halloween II (2009),Horror Thriller,,
71033,25376,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime Drama Mystery Romance Thriller,,
71057,12244,9 (2009),Adventure Animation Sci-Fi,,
71108,37903,"White Ribbon, The (Das weiße Band) (2009)",Drama Mystery,,
71135,19898,Pandorum (2009),Horror Sci-Fi Thriller,,
71156,10313,"Men Who Stare at Goats, The (2009)",Action Comedy Drama,,
71205,19994,Jennifer's Body (2009),Comedy Horror Sci-Fi Thriller,,
71211,11323,"Informant!, The (2009)",Comedy Crime Drama Thriller,,
71248,12569,Extract (2009),Comedy,,
71252,19912,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror Thriller,,
71254,18501,Gamer (2009),Action Sci-Fi Thriller,,
71264,22794,Cloudy with a Chance of Meatballs (2009),Animation Children Fantasy IMAX,,
71268,26367,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy Drama,,
71282,18570,"Food, Inc. (2008)",Documentary,,
71327,29963,Bright Star (2009),Drama Romance,,
71379,23827,Paranormal Activity (2009),Horror Thriller,,
71429,20178,World's Greatest Dad (2009),Comedy Drama,,
